0.495643 0.144819
0.495208 0.165574
0.493905 0.186293
0.491735 0.206939
0.488702 0.227476
0.484812 0.247868
0.480071 0.268080
0.474489 0.288075
0.468073 0.307819
0.460837 0.327277
0.452792 0.346415
0.443953 0.365199
0.434335 0.383596
0.423955 0.401575
0.412831 0.419103
0.400984 0.436150
0.388432 0.452686
0.375199 0.468682
0.361308 0.484109
0.346783 0.498942
0.331650 0.513153
0.315935 0.526718
0.299665 0.539613
0.282870 0.551815
0.265579 0.563304
0.247821 0.574058
0.229629 0.584059
0.211034 0.593290
0.192069 0.601733
0.172767 0.609376
0.153162 0.616203
0.133288 0.622203
0.113180 0.627366
0.092874 0.631682
0.072405 0.635144
0.051809 0.637746
0.031122 0.639483
0.010380 0.640353
-0.010380 0.640353
-0.031122 0.639483
-0.051809 0.637746
-0.072405 0.635144
-0.092874 0.631682
-0.113180 0.627366
-0.133288 0.622203
-0.153162 0.616203
-0.172767 0.609376
-0.192069 0.601733
-0.211034 0.593290
-0.229629 0.584059
-0.247821 0.574058
-0.265579 0.563304
-0.282870 0.551815
-0.299665 0.539613
-0.315935 0.526718
-0.331650 0.513153
-0.346783 0.498942
-0.361308 0.484109
-0.375199 0.468682
-0.388432 0.452686
-0.400984 0.436150
-0.412831 0.419103
-0.423955 0.401575
-0.434335 0.383596
-0.443953 0.365199
-0.452792 0.346415
-0.460837 0.327277
-0.468073 0.307819
-0.474489 0.288075
-0.480071 0.268080
-0.484812 0.247868
-0.488702 0.227476
-0.491735 0.206939
-0.493905 0.186293
-0.495208 0.165574
-0.495643 0.144819
-0.495208 0.124063
-0.493905 0.103344
-0.491735 0.082698
-0.488702 0.062161
-0.484812 0.041769
-0.480071 0.021557
-0.474489 0.001562
-0.468073 -0.018182
-0.460837 -0.037640
-0.452792 -0.056778
-0.443953 -0.075562
-0.434335 -0.093959
-0.423955 -0.111938
-0.412831 -0.129466
-0.400984 -0.146513
-0.388432 -0.163049
-0.375199 -0.179045
-0.361308 -0.194472
-0.346783 -0.209305
-0.331650 -0.223516
-0.315935 -0.237081
-0.299665 -0.249976
-0.282870 -0.262178
-0.265579 -0.273667
-0.247821 -0.284421
-0.229629 -0.294422
-0.211034 -0.303653
-0.192069 -0.312096
-0.172767 -0.319739
-0.153162 -0.326566
-0.133288 -0.332566
-0.113180 -0.337729
-0.092874 -0.342045
-0.072405 -0.345507
-0.051809 -0.348109
-0.031122 -0.349846
-0.010380 -0.350716
0.010380 -0.350716
0.031122 -0.349846
0.051809 -0.348109
0.072405 -0.345507
0.092874 -0.342045
0.113180 -0.337729
0.133288 -0.332566
0.153162 -0.326566
0.172767 -0.319739
0.192069 -0.312096
0.211034 -0.303653
0.229629 -0.294422
0.247821 -0.284421
0.265579 -0.273667
0.282870 -0.262178
0.299665 -0.249976
0.315935 -0.237081
0.331650 -0.223516
0.346783 -0.209305
0.361308 -0.194472
0.375199 -0.179045
0.388432 -0.163049
0.400984 -0.146513
0.412831 -0.129466
0.423955 -0.111938
0.434335 -0.093959
0.443953 -0.075562
0.452792 -0.056778
0.460837 -0.037640
0.468073 -0.018182
0.474489 0.001562
0.480071 0.021557
0.484812 0.041769
0.488702 0.062161
0.491735 0.082698
0.493905 0.103344
0.495208 0.124063
0.495643 0.144818
