1.469485 0.101101
1.469266 0.108055
1.468611 0.114981
1.467523 0.121853
1.466005 0.128643
1.464064 0.135324
1.461708 0.141870
1.458944 0.148255
1.455786 0.154454
1.452244 0.160442
1.448334 0.166196
1.444070 0.171694
1.439469 0.176912
1.434549 0.181832
1.429330 0.186433
1.423833 0.190697
1.418079 0.194608
1.412090 0.198149
1.405891 0.201308
1.399506 0.204071
1.392960 0.206427
1.386279 0.208368
1.379490 0.209886
1.372618 0.210975
1.365692 0.211629
1.358738 0.211848
1.351784 0.211629
1.344858 0.210975
1.337986 0.209886
1.331196 0.208368
1.324515 0.206427
1.317969 0.204071
1.311584 0.201308
1.305385 0.198149
1.299397 0.194608
1.293642 0.190697
1.288145 0.186433
1.282926 0.181832
1.278007 0.176912
1.273406 0.171694
1.269142 0.166196
1.265231 0.160442
1.261690 0.154454
1.258531 0.148255
1.255768 0.141870
1.253411 0.135324
1.251470 0.128643
1.249953 0.121853
1.248864 0.114981
1.248210 0.108055
1.247991 0.101101
1.248210 0.094147
1.248864 0.087221
1.249953 0.080349
1.251470 0.073559
1.253411 0.066878
1.255768 0.060332
1.258531 0.053947
1.261690 0.047748
1.265231 0.041760
1.269142 0.036006
1.273406 0.030508
1.278007 0.025290
1.282926 0.020370
1.288145 0.015769
1.293642 0.011505
1.299397 0.007594
1.305385 0.004053
1.311584 0.000894
1.317969 -0.001869
1.324515 -0.004225
1.331196 -0.006166
1.337986 -0.007684
1.344858 -0.008773
1.351784 -0.009427
1.358738 -0.009646
1.365692 -0.009427
1.372618 -0.008773
1.379490 -0.007684
1.386279 -0.006166
1.392960 -0.004225
1.399506 -0.001869
1.405891 0.000894
1.412090 0.004053
1.418079 0.007594
1.423833 0.011505
1.429330 0.015769
1.434549 0.020370
1.439469 0.025290
1.444070 0.030508
1.448334 0.036006
1.452244 0.041760
1.455786 0.047748
1.458944 0.053947
1.461708 0.060332
1.464064 0.066878
1.466005 0.073559
1.467523 0.080349
1.468611 0.087221
1.469266 0.094147
